,filename,source_captions,target_captions,can_be_used_without_source,edit
563,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 80s country song of a woman singing while a banjo, bass and drums accompany her.",0,GENRE
564,MusicDelta_Rock_MIX.wav,"A cool 60s rock song of a man singing while a guitar, bass and drums accompany him.","A cool 90s hip hop song of a man singing while a guitar, bass and drums accompany him.",0,GENRE
565,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a woman singing while a guitar, bass and drums accompany her.",0,VOICE
566,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a piano, bass and drums accompany him.",0,INSTR
567,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a violin, bass and drums accompany him.",0,INSTR
568,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a man singing while a trumpet, bass and drums accompany him.",0,INSTR
569,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a piano playing while a guitar, bass and drums accompany him.",0,INSTR
570,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a saxophone playing while a guitar, bass and drums accompany him.",0,INSTR
571,MusicDelta_Rock_MIX.wav,"A high quality recording of a man singing while a guitar, bass and drums accompany him.","A high quality recording of a violin playing while a guitar, bass and drums accompany him.",0,INSTR
572,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old jazz song.,1,GENRE
573,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old country song.,1,GENRE
574,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old metal song.,1,GENRE
575,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old classical song.,1,GENRE
576,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old arcade game soundtrack.,1,GENRE
577,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an techno song.,1,GENRE
578,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of an old Arabic song.,1,GENRE
579,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of a hip hop song.,1,GENRE
580,MusicDelta_Rockabilly_MIX.wav,A recording of an old rock song.,A recording of a new rock song.,1,GENRE
581,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool old rock song of a man singing while a guitar and drums accompany him.,0,VOICE
582,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool old jazz song of a woman singing while a guitar and drums accompany her.,0,GENRE
583,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool old country song of a woman singing while a guitar and drums accompany her.,0,GENRE
584,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool old metal song of a man singing while a guitar and drums accompany him.,0,GENRE
585,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool hip hop song of a woman rapping while a guitar and drums accompany her.,0,GENRE
586,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,A cool new rock song of a woman singing while a guitar and drums accompany her.,0,GENRE
587,MusicDelta_Rockabilly_MIX.wav,A cool old rock song of a woman singing while a guitar and drums accompany her.,An epic old opera song of a woman singing while an orchestra accompanies her.,0,GENRE
588,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a man singing while a guitar and drums play in the background.,0,VOICE
589,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a piano playing while a guitar and drums play in the background.,0,OTHER
590,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a flute playing while a violin and drums play in the background.,0,OTHER
591,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a violin playing while a flute and drums play in the background.,0,OTHER
592,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a violin playing while an orchestra play in the background.,0,OTHER
593,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a woman singing while a piano and drums play in the background.,0,INSTR
594,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a woman singing while a bass and drums play in the background.,0,INSTR
595,MusicDelta_Rockabilly_MIX.wav,A high quality recording of a woman singing while a guitar and drums play in the background.,A high quality recording of a woman singing while an orchestra play in the background.,0,GENRE
596,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a calm jazz song.,1,GENRE
597,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a calm reggae song.,1,GENRE
598,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a calm Chinese song.,1,GENRE
599,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a quiet techno song.,1,GENRE
600,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a quiet metal song.,1,GENRE
601,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a happy pop song.,1,GENRE
602,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a calm arcade game soundtrack.,1,GENRE
603,MusicDelta_Shadows_MIX.wav,A recording of a calm country song.,A recording of a calm classical music piece.,1,GENRE
604,MusicDelta_Shadows_MIX.wav,A calm song with guitars and drums playing.,An upbeat song with guitars and drums playing.,0,MOOD
605,MusicDelta_Shadows_MIX.wav,A calm song with guitars and drums playing.,A calm song with violins and drums playing.,0,INSTR
606,MusicDelta_Shadows_MIX.wav,A calm song with guitars and drums playing.,A calm song with trumpets and drums playing.,0,INSTR
607,MusicDelta_Shadows_MIX.wav,A calm song with guitars and drums playing.,An upbeat song with electric guitars and drums playing.,0,MOOD
608,MusicDelta_Shadows_MIX.wav,A calm song with guitars and drums playing.,A rhythmic song with a synthesizer and drums playing.,0,INSTR
609,MusicDelta_Shadows_MIX.wav,A high quality recording of a guitar playing a melody while another guitar and drums are playing in the background.,A high quality recording of a piano playing a melody while a guitar and drums are playing in the background.,0,INSTR
610,MusicDelta_Shadows_MIX.wav,A high quality recording of a guitar playing a melody while another guitar and drums are playing in the background.,A high quality recording of a piano playing a melody while another piano and drums are playing in the background.,0,INSTR
611,MusicDelta_Shadows_MIX.wav,A high quality recording of a guitar playing a melody while another guitar and drums are playing in the background.,A high quality recording of a violin playing a melody while another violin and drums are playing in the background.,0,INSTR
612,MusicDelta_Shadows_MIX.wav,A high quality recording of a guitar playing a melody while another guitar and drums are playing in the background.,A high quality recording of a trumpet playing a melody while another trumpet and drums are playing in the background.,0,INSTR
613,MusicDelta_Shadows_MIX.wav,A high quality recording of a guitar playing a melody while another guitar and drums are playing in the background.,A high quality recording of a woman singing a melody while another woman is singing and drums are playing in the background.,0,OTHER
614,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool jazz song.,1,GENRE
615,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool arcade game soundtrack.,1,GENRE
616,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool rap song.,1,GENRE
617,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool hip hop song.,1,GENRE
618,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool movie soundtrack.,1,GENRE
619,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a happy country song.,1,GENRE
620,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a cool techno song.,1,GENRE
621,MusicDelta_SpeedMetal_MIX.wav,A recording of a cool metal song.,A recording of a rhythmic oriental song.,1,GENRE
622,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A rock metal song with an electric violin, bass and drums playing.",0,INSTR
623,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A jazz song with a trumpet, bass and drums playing.",0,GENRE
624,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A country song with a banjo, bass and drums playing.",0,GENRE
625,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A classical song with a violin, bass and drums playing.",0,GENRE
626,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A techno song with a synthesizer, bass and drums playing.",0,GENRE
627,MusicDelta_SpeedMetal_MIX.wav,"A metal song with an electric guitar, bass and drums playing.","A metal song with a singer, bass and drums playing.",0,OTHER
628,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of a violin playing a cool metal solo with accompaniment.,0,INSTR
629,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of a saxophone playing a cool jazz solo with accompaniment.,0,INSTR
630,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of a trumpet playing a cool jazz solo with accompaniment.,0,INSTR
631,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of a woman vocalizing an epic opera solo with accompaniment.,0,OTHER
632,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of a flute playing a cool rock solo with accompaniment.,0,INSTR
633,MusicDelta_SpeedMetal_MIX.wav,A high quality recording of an electric guitar playing a cool metal solo with accompaniment.,A high quality recording of an acoustic guitar playing a cool pop solo with accompaniment.,0,INSTR
634,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a cool rock song.,1,GENRE
635,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a romantic country song.,1,GENRE
636,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a cool hip hop song.,1,GENRE
637,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a cool techno song.,1,GENRE
638,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of an epic classical score.,1,GENRE
639,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a cool rhythmic arcade game soundtrack.,1,GENRE
640,MusicDelta_SwingJazz_MIX.wav,A recording of a cool jazz song.,A recording of a cool mysterious Chinese song.,1,GENRE
641,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A metal song with a guitar, piano, bass and drums playing.",0,GENRE
642,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A jazz song with a trumpet, piano, bass and drums playing.",0,INSTR
643,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A jazz song with a violin, piano, bass and drums playing.",0,INSTR
644,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A jazz song with a saxophone, violin, bass and drums playing.",0,INSTR
645,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A country song with a guitar, piano, bass and drums playing.",0,GENRE
646,MusicDelta_SwingJazz_MIX.wav,"A jazz song with a saxophone, piano, bass and drums playing.","A classical piece with a string section, piano, bass and drums playing.",0,GENRE
647,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A trumpet, piano, bass and drums playing a cool happy song.",0,INSTR
648,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A man singing and a piano, bass and drums playing a cool happy song.",0,OTHER
649,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A violin, piano, bass and drums playing a cool happy song.",0,INSTR
650,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A saxophone, guitar, bass and drums playing a cool happy song.",0,INSTR
651,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A guitar, piano, bass and drums playing a cool happy song.",0,INSTR
652,MusicDelta_SwingJazz_MIX.wav,"A saxophone, piano, bass and drums playing a cool happy song.","A flute, piano, bass and drums playing a cool happy song.",0,INSTR
653,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat blues song.,1,GENRE
654,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat arcade game soundtrack.,1,GENRE
655,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat country song.,1,GENRE
656,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat techno song.,1,GENRE
657,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a sad and mysterious classical music piece.,0,MOOD
658,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of happy upbeat Indian music.,1,GENRE
659,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat jazz song.,1,GENRE
660,MusicDelta_Vivaldi_MIX.wav,A recording of a happy upbeat classical music piece.,A recording of a happy upbeat rock song.,1,GENRE
661,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,A synthesizer playing techno music.,0,GENRE
662,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,A rock band playing rock music.,1,GENRE
663,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,A metal band playing metal music.,1,GENRE
664,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,Flutes playing classical music.,0,INSTR
665,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,A strings section playing metal music.,0,GENRE
666,MusicDelta_Vivaldi_MIX.wav,A strings section playing classical music.,A strings section playing techno music.,0,GENRE
667,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a piano playing a happy song.,0,INSTR
668,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of strings playing a sad song.,0,MOOD
669,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of an orchestra playing a happy song.,0,INSTR
670,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a rock band playing a happy song.,0,GENRE
671,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a metal band playing a happy song.,0,GENRE
672,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a jazz band playing a happy song.,0,GENRE
673,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a country band playing a happy song.,0,GENRE
674,MusicDelta_Vivaldi_MIX.wav,A high quality recording of strings playing a happy song.,A high quality recording of a synthesizer playing a happy song.,0,INSTR
675,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of a jazz song.,1,GENRE
676,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of an opera piece.,1,GENRE
677,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of a techno song.,1,GENRE
678,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of an arcade game soundtrack.,1,GENRE
679,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of a baroque classical music piece.,1,GENRE
680,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of a romantic country.,1,GENRE
681,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of an Arabic song.,1,GENRE
682,MusicDelta_Zeppelin_MIX.wav,A recording of a hard rock song.,A recording of a hip hop song.,1,GENRE
683,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","A trumpet playing an epic solo while a guitar, bass and drums are playing in the background.",0,INSTR
684,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","A saxophone playing an epic solo while a guitar, bass and drums are playing in the background.",0,INSTR
685,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","A trumpet playing an epic solo while another trumpet, bass and drums are playing in the background.",0,INSTR
686,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","A saxophone playing an epic solo while another saxophone, bass and drums are playing in the background.",0,INSTR
687,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","A piano playing epic riffs while a guitar, bass and drums are playing in the background.",0,INSTR
688,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.","An electric guitar playing epic riffs while a piano, bass and drums are playing in the background.",0,INSTR
689,MusicDelta_Zeppelin_MIX.wav,"An electric guitar playing epic riffs while another guitar, bass and drums are playing in the background.",An electric guitar playing epic riffs while bass and drums are playing in the background.,0,INSTR
690,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic trumpet jazz solo with a jazz band accompaniment.,0,INSTR
691,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic saxophone jazz solo with a jazz band accompaniment.,0,INSTR
692,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic piano hard rock solo with a rock band accompaniment.,0,INSTR
693,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic violin hard rock solo with a rock band accompaniment.,0,INSTR
694,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic violin solo with an orchestra accompaniment.,0,INSTR
695,MusicDelta_Zeppelin_MIX.wav,A high quality recording of an epic guitar hard rock solo with a rock band accompaniment.,A high quality recording of an epic guitar country solo with a country band accompaniment.,0,GENRE
